0|*The violent assaults on people attending Trump Rallies and fundraisers. *Violent protests and Women's" matches on inauguration day. *Formation of Domestic Terrorist groups. * The dumb chick on her bike with the motorcade. *The most recent: porn/stripper shooter at Mar a Lago."|998334319444848641|0.6002
1|Why another school? Why children? Why doesn’t the next homegrown terrorist go shoot up Mar A Lago for a change?|997510461737373696|0.7854
2|Was @ realDonaldTrump told the Las Vegas shooting was a terrorist attack only to ignore it, or was he too focused on lining his pockets at Mar-a-Lago to get updates? # guncontrol # gunreform|997479833260253184|0.7422
3|Trump captured terrorists??? Hell, I didn't even know he was in the military? Where were the terrorists? Mar-a-lago? White house lawn? pic.twitter.com/uNCnjksUt0|994678670865457153|0.6478
4|If he was an armed white male who shot the terrorist, he'd get dinner and a party at the White House, and a round of golf with 45* at Mar-a-Lago|990676082130014208|0.5518
5|Yes, Trump is a one man terrorist organization with the world’s largest nuclear arsenal, low impulse control, a mean streak a mile wide, and existential ignorance of the world outside Trump Towers and Mar a Lago. The world outside US is understandably terrified. Me too. https://twitter.com/ohnoshetwitnt/status/988427545841491969 …|988850941746180097|0.5644
6|What if Mar-a-Lago had a domestic terrorist situation. You think shit would change then?|987745929691201536|0.6441
7|1) He wasn’t invited. 2) Barbra Bush thought he was an ass. 3) He wanted to get in a few rounds at Mar-a-Lago. 4) He’s on house arrest. 5) He needed her out of the house so a hooker could come over. 6) He’s on the “no fly list” for terrorist threats. Next participant!|987602248367665152|0.5576
8|I guess Putin didn't want to go to Mar-a-lago. He wants to be in the White House, wants to be photographed in the White House. What a slap in the face to allies who suffered recent 'terrorist' attacks by Russia.|987366569557811210|0.6799
9|Yes, you should definitely drill for oil off the coast of mar a lago. Otherwise the terrorist win.|987290437936451584|0.8281
10|Pence: America will never negotiate with terrorists. Trump: I’ve already given 4 of these guys key positions in the White House. Pence: no negotiations ever. We’re going to nuke Mar a lago.|986615271728168963|0.6569
11|Trump thinks chemical weapons are a potential threat to his kind. Someone could attack mar-a-lago by that means but not with guns and bombs. A white supremist terrorist as opposed to black or muslim terrorist is no threat to his kind either. Same damage but not the same threat|984995137511141376|0.4325
12|News Alert, @ foxandfriends is advising all @ FoxNews employees to be ready to respond to any Terrorist Incidents, Mass Shootings, and all 911 Calls. Please Coordinate with @ LouDobbs, @ seanhannity , @ TuckerCarlson, @ IngrahamAngle. Mar-A-Lago will be providing all Life Saving Help.|984774409482330113|0.7498
13|mais o imbecil que habita em Mar-a-Lago... não fico muito descansado, não|984736916322037763|1.0
14|Trump, unfortunately has another option. Create a crisis of such proportion that will give him an excuse to invoke martial law. The crisis could be anything. A war, a terrorist atrack on the WH (while he is safely at Mar a Lago), an attack on Congress.|983751765291077633|0.5577
15|BREAKING! Terrorist Attacked Trumps At Mar A Lago – Police On Scene https://miamipost.co/2018/04/06/breaking-terrorist-attacked-trumps-at-mar-a-lago-police-on-scene/ …|982395517392039936|0.6666
16|BREAKING! Terrorist Attacked Trumps At Mar A Lago – Police On Scene https://daily-vine.com/breaking-terrorist-attacked-trumps-at-mar-a-lago-police-on-scene/ …|982310122818031616|0.6666
17|BREAKING! Terrorist Attacked Trumps At Mar A Lago – Police On Scene https://daily-vine.com/breaking-terrorist-attacked-trumps-at-mar-a-lago-police-on-scene/ …|982305688910159873|0.6666
18|BREAKING! Terrorist Attacked Trumps At Mar A Lago - Police On Scene — ShareRED https://daily-vine.com/breaking-terrorist-attacked-trumps-at-mar-a-lago-police-on-scene/ …|982304420103942145|0.6666
19|BREAKING! Terrorist Attacked Trumps At Mar A Lago – Police On Scene https://daily-vine.com/breaking-terrorist-attacked-trumps-at-mar-a-lago-police-on-scene/ …|982303243400130565|0.6666
20|How Much President Trump’s Trips To Mar-a-Lago Are Costing Taxpayers | T... https://youtu.be/WC_-naHpuwk  via @ YouTube Trump Has Been In Office Less Than a Year and Has Brought The Stock Exchange To The Lowest Level Since The Depression and Made More Enemies Than any Terrorist World|981319839791763456|0.5536
21|Terrorist Attacked Trumps At Mar A Lago – Police On Scene - United States Political Zone http://uspoliticalzone.com/2018/04/01/terrorist-attacked-trumps-at-mar-a-lago/ …|980931114150789120|0.6021
22|BREAKING! Terrorist Attacked Trumps At Mar A Lago – Police On Scene | News 24h: http://youtu.be/2SyDPNernA8?a  qua @ YouTube|980835090715611136|0.6308
