username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
canna_lovers|2018-04-03 01:37|0|1|"Experts have proposed using medical marijuana to help Americans str ... # cannabis # welovecannabis # cannalovers"|||# # #|"980952341145968641"|https://twitter.com/canna_lovers/status/980952341145968641
RobbinsGroupLLC|2018-04-03 01:22|6|3|"PTSD and Medical Marijuana: https://bit.ly/2ELm52z . Eight million Americans—many of them military veterans—suffer from Post Traumatic Stress Disorder. Does cannabis help? Learn + teach others. pic.twitter.com/5qMWXzEdXg"||||"980948574740582400"|https://twitter.com/RobbinsGroupLLC/status/980948574740582400
lrainsworth|2018-04-03 00:59|0|0|"@ POTUS Pres. Trump, I think you’re right on re: Amazon and China- it’ll be hard, but hold your ground. Also, please, please consider an EO to reschedule cannabis to C-II in the coming months. Great time to extend compassion to Americans, especially Vets"||@||"980942765726068741"|https://twitter.com/lrainsworth/status/980942765726068741
kaitynesss|2018-04-03 00:26|0|2|"Also bc Americans called it Cannabis and they were all freaked out when Mexicans came in selling it calling it Marijuana when it was the same thing they've used for medicine for 5000 years."||||"980934463591985152"|https://twitter.com/kaitynesss/status/980934463591985152
Andrew_DeAngelo|2018-04-02 21:12|3|10|"The science is in, studies done, evidence documented: legal cannabis saves lives & reduces addiction & dependency to opioids. With more Americans dying in one year from overdoses than the entire Vietnam War, it’s far past time to end cannabis prohibition. https://www.livescience.com/62193-legalizing-marijuana-surprising-benefit.html …"||||"980885590353756161"|https://twitter.com/Andrew_DeAngelo/status/980885590353756161
cannabis_sci|2018-04-02 20:08|0|0|"These days, Americans shop for nearly everything online--including marijuana. http://bit.ly/2GgWtLC"||||"980869471417065474"|https://twitter.com/cannabis_sci/status/980869471417065474
mjbiztraining|2018-04-02 19:55|0|5|"Most Americans Oppose Federal Crackdown On State-Legal Marijuana | HuffPost http://bit.ly/2COCu10 # cannabis # training"|||# #|"980866206243741696"|https://twitter.com/mjbiztraining/status/980866206243741696
CannabisBizNews|2018-04-02 19:54|2|4|"Most Americans Oppose Federal Crackdown On State-Legal Marijuana | HuffPost http://bit.ly/2COCu10 # cannabis # training @ mjbiztraining"||@|# #|"980866172819304448"|https://twitter.com/CannabisBizNews/status/980866172819304448
CBMedTeam|2018-04-02 18:45|0|0|"Study Finds 14 Percent of # Americans Use # Marijuana to Help # Sleep (via @ Civilized_Life). # cannabis # mmj # medicalcannabis # MedicalMarijuana # sleepaid # insomnia. https://bit.ly/2uJIsRc ."||@|# # # # # # # # #|"980848585410600961"|https://twitter.com/CBMedTeam/status/980848585410600961
LegalJoshS|2018-04-02 17:32|1|1|"Couldn't agree more. Far too many Americans incarcerated for simple cannabis possession...and disproportionately people of color! https://twitter.com/SenGillibrand/status/979856066258374657 …"||||"980830266041290754"|https://twitter.com/LegalJoshS/status/980830266041290754
cashinbis|2018-04-02 16:30|0|1|""Today, the opportunity and the demand are here, inviting Americans to enjoy a more social way of consuming # cannabis – by drinking rather than by smoking it or through ingestion of edibles.” https://bit.ly/2Gr3RjB"|||#|"980814751390470144"|https://twitter.com/cashinbis/status/980814751390470144
Owlwriter16|2018-04-02 12:38|0|0|"5 Reasons the Cannabis Act Will Be Signed Into Law https://finance.yahoo.com/news/5-reasons-cannabis-act-signed-154100066.html?soc_src=hl-viewer&soc_trk=tw … via @ YahooFinance Do marijuana drug traffickers have more influence in Congress than the majority of Americans who want to legalize? Will legalizing pot dismantle the criminal justice system? Hmmm"||@||"980756400430288896"|https://twitter.com/Owlwriter16/status/980756400430288896
GSMChristian|2018-04-01 23:05|0|0|"POLL: a majority of Americans now want legal weed. http://canna.se/65 # marijuana # cannabis # USA"|||# # #|"980551837756649473"|https://twitter.com/GSMChristian/status/980551837756649473
StonerThingsCom|2018-04-01 22:46|2|2|"POLL: a majority of Americans now want legal # weed. http://canna.se/65 # marijuana # cannabis # USA"|||# # # #|"980546937333133313"|https://twitter.com/StonerThingsCom/status/980546937333133313
propensity|2018-04-01 13:17|2|3|"'250% rise in # cannabis consumption by Americans 65 and older. This is still a small number, climbing from 0.4 percent to 1.4 percent of that population, but local dispensaries see plenty of silver-haired shoppers' # yawn Where's UK # cannabis policy reporm? https://www.myajc.com/lifestyles/older-customers-drawn-legal-marijuana-california/4dnXpD77YXQmGsttnH3LvK/ …"|||# # #|"980403694536622080"|https://twitter.com/propensity/status/980403694536622080
GSMChristian|2018-04-01 08:05|0|0|"POLL: a majority of Americans now want legal weed. http://canna.se/65 # marijuana # cannabis # USA"|||# # #|"980325344472334336"|https://twitter.com/GSMChristian/status/980325344472334336
PAWarnhoff|2018-04-01 07:37|0|0|"Native Americans have been using Cannabis as medicine for centuries..we should have been clinically testing it years ago."||||"980318249945411584"|https://twitter.com/PAWarnhoff/status/980318249945411584
StatesRights420|2018-03-31 21:40|0|0|"Senator Paul is not a libertarian; he is a Rebublican. And to conflate people's view on the legalization of heroin and the legalization of cannabis is absurd. Most Americans favor gun rights AND an end to pot prohibition, according to latest polls."||||"980167887687069696"|https://twitter.com/StatesRights420/status/980167887687069696
habiba_hahn|2018-03-31 19:23|0|0|""I don't want good Americans to be duped by a fraudulent cannabis activist into giving money, thinking it is going to go to the cause, when in fact it's not at all. It's going to pad the pockets of a scam artist." St. Theresa of Sandy Blvd."||||"980133563285688320"|https://twitter.com/habiba_hahn/status/980133563285688320
KIMTNews3|2018-03-31 19:15|0|1|"Cannabis oil stores in Iowa: 'The majority of Americans want this, I think' http://www.kimt.com/content/news/Iowa-Department-of-Public-Health-release-names-of-cannabis-oil-dispensories-478123763.html …"||||"980131357811793920"|https://twitter.com/KIMTNews3/status/980131357811793920
realphildabney1|2018-03-31 18:59|0|0|"I guess your right. Americans never commit crimes like dealing DRUGS By the way # FoxNews how did your crew purchase your Stash. # WhiteHouse # LEGALIZE # marijuana # cannabis # WashingtonDC has legalized marijuana what about the federal 50 states. @ thejointstaff"||@|# # # # # #|"980127382219739136"|https://twitter.com/realphildabney1/status/980127382219739136
DanaLarsen|2018-03-31 09:27|1|24|"If # 2Amendment said Americans have the right to grow any plant they want to & take any drug they want to, everyone would be a lot better off. # 2A # guncontrol # cannabis # OpioidEpidemic # freedom # drugs"|||# # # # # # #|"979983480145592320"|https://twitter.com/DanaLarsen/status/979983480145592320
Hempmark420|2018-03-31 04:37|0|0|"@ bmsnews for Americans to "stand up to cancer" like your commercial suggests, your company should be working for for ALL cancer patients rights to use cannabis if they so choose. # CannabisCures # JustSayKnow # StandUp4YourRights"||@|# # #|"979910404708225024"|https://twitter.com/Hempmark420/status/979910404708225024
EcomCannabis|2018-03-30 21:16|0|2|"Interesting work, but patenting medicine scares me. # cannabis # MMJ # hemp # patent "They've enabled this project of # Israelis and # Canadians and # Americans coming together in a bunker to grow # marijuana,"http://bit.ly/2pS2IeT"|||# # # # # # # #|"979799456462921728"|https://twitter.com/EcomCannabis/status/979799456462921728
ScottElliott201|2018-03-30 20:33|0|0|"@ realDonaldTrump The only ppl hating cannabis in 2018 are the criminal corrupt politicians, all the BIG industries (oil, timber, pharma etc..) They want americans consuming this synthetic BS that is not a god given herb. We the PPL know our govt has lied about MJ for over 80yrs https://twitter.com/WeedFeed/status/979759005974323200 …"||@||"979788830273363968"|https://twitter.com/ScottElliott201/status/979788830273363968
