username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
liltxhurricane4|2018-03-19 02:13|0|0|"Court Orders Obama To Pay $400 Million In Restitution: http://dailyworldupdate.com/2018/03/10/court-orders-obama-to-pay-400-million-in-restitution/ …"||||"975540720772595712"|https://twitter.com/liltxhurricane4/status/975540720772595712
snopes|2018-03-18 00:13|8|16|"Fact Check: Did a court order Obama to pay $400 million in restitution? Full Report: https://trib.al/WqYXhHv pic.twitter.com/gaUpDTTL60"||||"975148149906997250"|https://twitter.com/snopes/status/975148149906997250
Fisherjonathan1|2018-03-16 19:06|0|0|"Did a Court order Obama to pay $400 million in restitution? # govproject"|||#|"974708387136069632"|https://twitter.com/Fisherjonathan1/status/974708387136069632
CaroleCasuco|2018-03-15 11:14|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqpHiYHYtKI.twitter …"|||#|"974227353189613568"|https://twitter.com/CaroleCasuco/status/974227353189613568
alunthe|2018-03-15 08:20|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.Wqoelv0mNKc.twitter … # StupidThingsFoxNewsViewersBelieve"|||# #|"974183505264500736"|https://twitter.com/alunthe/status/974183505264500736
LkpinkLinda|2018-03-14 17:25|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqlM9uxk1RI.twitter …"|||#|"973958317243445249"|https://twitter.com/LkpinkLinda/status/973958317243445249
skinnergj|2018-03-13 01:40|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/?utm_source=bme&utm_medium=manual&utm_campaign=monday_update&bt_ee=KJlVuH9ZNH8jVZPvUO1rlaUPBJtGuO2D9ASxsCVFBx+2nuqdbPcUpeskdNnEAJJP&bt_ts=1520849575070&utm_source=bme&utm_medium=manual&utm_campaign=monday_update&bt_ee=vIVrDCm7aWreDxWIWyQlN2bmWaAPzbL5RJBJI5fiH8SH06XhSQwC26wdUl0n0gir&bt_ts=1520849574945 … via @ skinnergj"||@||"973358038353526785"|https://twitter.com/skinnergj/status/973358038353526785
stylnpa|2018-03-12 20:21|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqbTJzHBUV0.twitter …"|||#|"973277800995217408"|https://twitter.com/stylnpa/status/973277800995217408
jcjhot32|2018-03-12 20:15|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? No!!! See link more nonsense about Obama SMH https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqbRXpyrOt0.twitter …"|||#|"973276248184164360"|https://twitter.com/jcjhot32/status/973276248184164360
abufiras2009|2018-03-12 19:28|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? Shared from my Google feed"||||"973264596151754752"|https://twitter.com/abufiras2009/status/973264596151754752
snopes|2018-03-12 19:25|4|3|"Fact Check: Did a court order Obama to pay $400 million in restitution? Full Report: https://trib.al/0UneF40 pic.twitter.com/M61C3IHTsV"||||"973263735497416704"|https://twitter.com/snopes/status/973263735497416704
DudekLinda|2018-03-12 19:08|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqbCHfEe29I.twitter …"|||#|"973259482896781312"|https://twitter.com/DudekLinda/status/973259482896781312
beeinchicago|2018-03-12 18:28|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.Wqa4wVHtuVc.twitter …"|||#|"973249408677576704"|https://twitter.com/beeinchicago/status/973249408677576704
beeinchicago|2018-03-12 18:28|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.Wqa4vcbzqv4.twitter …"|||#|"973249390503702528"|https://twitter.com/beeinchicago/status/973249390503702528
Truthofall1|2018-03-12 16:07|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqaXy0d7V-0.twitter …"|||#|"973214011989753856"|https://twitter.com/Truthofall1/status/973214011989753856
CLBallard1|2018-03-12 15:32|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://search.app.goo.gl/TSbU  Shared from my Google feed"||||"973205058820231170"|https://twitter.com/CLBallard1/status/973205058820231170
StatsInTheWild|2018-03-12 15:20|0|0|"Who believes this shit in the first place? FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqaMmQAlFnA.twitter …"|||#|"973202052397584386"|https://twitter.com/StatsInTheWild/status/973202052397584386
SikorskiJohn|2018-03-12 14:29|0|0|"Court Orders Obama To Pay $400 Million In Restitution https://specialnewsusa.com/blog/2018/03/11/court-orders-obama-to-pay-400-million-in-restitution/ …"||||"973189167457980418"|https://twitter.com/SikorskiJohn/status/973189167457980418
LochHuron|2018-03-12 13:44|0|0|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://search.app.goo.gl/TSbU"||||"973177798482321408"|https://twitter.com/LochHuron/status/973177798482321408
danilo_lopez|2018-03-12 13:38|0|1|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/ … Shared from my Google feed"||||"973176458964283392"|https://twitter.com/danilo_lopez/status/973176458964283392
carryconcealed|2018-03-12 12:32|0|2|"Did a Court Order Obama to Pay $400 Million in Restitution? http://dlvr.it/QKhdcG # HomeInvasion"|||#|"973159690983981056"|https://twitter.com/carryconcealed/status/973159690983981056
Suma4720|2018-03-12 10:45|6|3|"FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqZMOtmKrrg.twitter … COMPLETELY UNTRUE"|||#|"973132971678097408"|https://twitter.com/Suma4720/status/973132971678097408
