0|Court Orders Obama To Pay $400 Million In Restitution: http://dailyworldupdate.com/2018/03/10/court-orders-obama-to-pay-400-million-in-restitution/ …|975540720772595712|1.0
1|Fact Check: Did a court order Obama to pay $400 million in restitution? Full Report: https://trib.al/WqYXhHv pic.twitter.com/gaUpDTTL60|975148149906997250|0.9009
2|Did a Court order Obama to pay $400 million in restitution? # govproject|974708387136069632|0.9069
3|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqpHiYHYtKI.twitter …|974227353189613568|0.91
4|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.Wqoelv0mNKc.twitter … # StupidThingsFoxNewsViewersBelieve|974183505264500736|0.91
5|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqlM9uxk1RI.twitter …|973958317243445249|0.91
6|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/?utm_source=bme&utm_medium=manual&utm_campaign=monday_update&bt_ee=KJlVuH9ZNH8jVZPvUO1rlaUPBJtGuO2D9ASxsCVFBx+2nuqdbPcUpeskdNnEAJJP&bt_ts=1520849575070&utm_source=bme&utm_medium=manual&utm_campaign=monday_update&bt_ee=vIVrDCm7aWreDxWIWyQlN2bmWaAPzbL5RJBJI5fiH8SH06XhSQwC26wdUl0n0gir&bt_ts=1520849574945 … via @ skinnergj|973358038353526785|0.91
7|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqbTJzHBUV0.twitter …|973277800995217408|0.91
8|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? No!!! See link more nonsense about Obama SMH https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqbRXpyrOt0.twitter …|973276248184164360|0.7158
9|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? Shared from my Google feed|973264596151754752|0.6667
10|Fact Check: Did a court order Obama to pay $400 million in restitution? Full Report: https://trib.al/0UneF40 pic.twitter.com/M61C3IHTsV|973263735497416704|0.9009
11|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqbCHfEe29I.twitter …|973259482896781312|0.91
12|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.Wqa4wVHtuVc.twitter …|973249408677576704|0.91
13|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.Wqa4vcbzqv4.twitter …|973249390503702528|0.91
14|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqaXy0d7V-0.twitter …|973214011989753856|0.91
15|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://search.app.goo.gl/TSbU  Shared from my Google feed|973205058820231170|0.6667
16|Who believes this shit in the first place? FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqaMmQAlFnA.twitter …|973202052397584386|0.8329
17|Court Orders Obama To Pay $400 Million In Restitution https://specialnewsusa.com/blog/2018/03/11/court-orders-obama-to-pay-400-million-in-restitution/ …|973189167457980418|1.0
18|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://search.app.goo.gl/TSbU|973177798482321408|0.91
19|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/ … Shared from my Google feed|973176458964283392|0.6667
20|Did a Court Order Obama to Pay $400 Million in Restitution? http://dlvr.it/QKhdcG # HomeInvasion|973159690983981056|0.9069
21|FACT CHECK: Did a Court Order Obama to Pay $400 Million in Restitution? https://www.snopes.com/fact-check/obama-400-million-restitution/#.WqZMOtmKrrg.twitter … COMPLETELY UNTRUE|973132971678097408|0.9093
