username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
sweeps4peeps|2018-06-02 18:49|8|5|"# WIN ROUND TRIP # AIRLINE # TICKETS FOR TWO on # Alaska # Airlines! They fly to many # vacation spots: # Orlando, # LasVegas, # NYC and # Hawaii. Where do you want to # travel this # summer? FOLLOW AND RT the tweet found here to enter: http://sweeps4peeps.com/t/p9pfvy # giveaway # vacations # touristpic.twitter.com/KvX16gfh9m"|||# # # # # # # # # # # # # # #|"1002955443721949184"|https://twitter.com/sweeps4peeps/status/1002955443721949184
kanika77615971|2018-06-01 21:37|0|0|"Horror created by "Delta" @ Delta @ DeltaAirlineUS Me with my husband planned a holiday for Memorial Day long weekend. We booked our tickets via Expedia from Seattle to San Diego (2-way ticket) From Seattle to San Diego via “Delta” and return via “Alaska” Airlines"||@ @||"1002635388601622529"|https://twitter.com/kanika77615971/status/1002635388601622529
British_Airways|2018-06-01 17:47|0|0|"Hi Denis, even if you have bought your tickets through BA you will always check-in with the airline carrier for your first flight. If this is Alaska Airlines, it will be with them. I hope this helps? Kind regards ^Jools"||||"1002577360716214273"|https://twitter.com/British_Airways/status/1002577360716214273
_Nonaaa__|2018-06-01 17:38|0|3|"Tlacui peeps if y’all haven’t gotten your ticket to Mexico for the summer check out Alaska Airlines!"||||"1002575143787347969"|https://twitter.com/_Nonaaa__/status/1002575143787347969
Technical_Care|2018-06-01 11:06|0|0|"# Cheap # Rate # Flights For # USA: Get # Amazing # Ticket # Booking Offers With # Alaska # Airlines https://goo.gl/KcdapY # Travel"|||# # # # # # # # # #|"1002476548379701249"|https://twitter.com/Technical_Care/status/1002476548379701249
iEchuu|2018-06-01 08:12|0|0|"@ British_Airways my tickets are through BA. If I'm flying out of salt lake city, Utah to Gothenburg, Sweden and the first leg is operated by Alaska airlines to Seattle, where do I drop off bags? Alaska airlines or American airlines? BA doesn't have a presence at that airport."||@||"1002432646734020608"|https://twitter.com/iEchuu/status/1002432646734020608
Delta|2018-06-01 00:27|0|0|"I understand. On May 1, 2017, Delta and Alaska Airlines ended their partnership and SkyMiles Members are no longer able to earn miles, unless tickets were booked prior to December 19, 2016. Please refer to this link for more information: http://bit.ly/2DFiBJY  *ARB"||||"1002315611404288001"|https://twitter.com/Delta/status/1002315611404288001
AlaskaAir|2018-05-29 23:00|9|33|"East Coast or West Coast - where would you go? With Alaska's Famous Companion Fare™ offer, buy one ticket and get one for just the taxes and fees with a new Alaska Airlines Visa Signature® card. Learn more: http://bit.ly/2jqltm5 pic.twitter.com/RndJpv5oQr"||||"1001568898494251009"|https://twitter.com/AlaskaAir/status/1001568898494251009
FydeApp|2018-05-29 21:42|7|11|"Avoid these air travel scams! Fyde discovered and instantly blocked an active Alaska Airlines phishing campaign that asks users to complete a short survey in exchange for two airline tickets. # Fyde # Travelscam # Traveltips # Travel # Security # Airline # Ticket # Scam # Fraudpic.twitter.com/AYFXc9c5NH"|||# # # # # # # # #|"1001549274109296640"|https://twitter.com/FydeApp/status/1001549274109296640
dcarr66|2018-05-27 22:35|0|0|"I'm at Alaska Airlines Ticket Counter in SeaTac, WA https://www.swarmapp.com/c/e0pAwksoMTO"||||"1000837991328305153"|https://twitter.com/dcarr66/status/1000837991328305153
