username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
Marvel28768|2018-06-04 02:44|0|0|"# HappeningNow This California State Assembly bill would BAN the Bible!"|||#|"1003437400641728513"|https://twitter.com/Marvel28768/status/1003437400641728513
nbcovina|2018-06-03 03:13|0|0|"This California State Assembly bill would BAN the Bible! https://www.youtube.com/attribution_link?a=LUpxVikmC5E&u=%2Fwatch%3Fv%3DtdhqCTrd1-4%26feature%3Dshare …"||||"1003082330007851008"|https://twitter.com/nbcovina/status/1003082330007851008
Thmharr91Eugene|2018-06-02 19:57|0|0|"This California State Assembly bill would BAN the Bible! https://youtu.be/tdhqCTrd1-4  via @ YouTube"||@||"1002972593979318272"|https://twitter.com/Thmharr91Eugene/status/1002972593979318272
bizchats|2018-06-02 04:06|0|0|"This California State Assembly bill would BAN the Bible! https://youtu.be/XLtRDoerVUw  via @ YouTube"||@||"1002733095517392896"|https://twitter.com/bizchats/status/1002733095517392896
Jmhennis22M|2018-05-31 16:24|0|0|"This California State Assembly bill would BAN the Bible! https://youtu.be/XLtRDoerVUw  via @ YouTube"||@||"1002194149343408128"|https://twitter.com/Jmhennis22M/status/1002194149343408128
jaxjettiesbabe|2018-05-30 21:10|0|0|"California needs the Bible! Watch "This California State Assembly bill would BAN the Bible!" on YouTube - https://youtu.be/tdhqCTrd1-4"||||"1001903820635590656"|https://twitter.com/jaxjettiesbabe/status/1001903820635590656
b9d86161cc89425|2018-05-29 22:29|0|0|"This California State Assembly bill would BAN the Bible! https://youtu.be/tdhqCTrd1-4  via @ YouTube"||@||"1001561272389980161"|https://twitter.com/b9d86161cc89425/status/1001561272389980161
LauraDiazRealty|2018-05-23 19:46|0|0|"This California State Assembly bill would BAN the Bible! https://www.youtube.com/attribution_link?a=wvb31TW_ypY&u=%2Fwatch%3Fv%3DXLtRDoerVUw%26feature%3Dshare …"||||"999345865528692737"|https://twitter.com/LauraDiazRealty/status/999345865528692737
mpowerst|2018-05-23 09:15|0|0|"I liked a @ YouTube video http://youtu.be/XLtRDoerVUw?a  This California State Assembly bill would BAN the Bible!"||@||"999187025168359425"|https://twitter.com/mpowerst/status/999187025168359425
revdrhenry|2018-05-21 13:11|0|0|"This California State Assembly bill would BAN the Bible! ... SOUND OFF PEOPLE... https://www.facebook.com/revdrhenry/posts/2131800306835485 …"||||"998521665893040128"|https://twitter.com/revdrhenry/status/998521665893040128
chuckychuck26|2018-05-21 04:38|0|0|"This California State Assembly bill would BAN the Bible! https://youtu.be/tdhqCTrd1-4  via @ YouTube"||@||"998392684598480897"|https://twitter.com/chuckychuck26/status/998392684598480897
TonyBrevner|2018-05-16 18:25|0|0|"I added a video to a @ YouTube playlist http://youtu.be/XLtRDoerVUw?a  This California State Assembly bill would BAN the Bible!"||@||"996788691409559553"|https://twitter.com/TonyBrevner/status/996788691409559553
Apples90210|2018-05-16 00:26|0|0|"This California State Assembly bill would BAN the Bible! https://youtu.be/tdhqCTrd1-4  via @ YouTube"||@||"996517292191240192"|https://twitter.com/Apples90210/status/996517292191240192
kybnradio|2018-05-15 15:54|0|0|"This California State Assembly bill would BAN the Bible! https://youtu.be/tdhqCTrd1-4  YOU HAD BETTER WAKE UP AMERICA!"||||"996388378047168512"|https://twitter.com/kybnradio/status/996388378047168512
butch77360|2018-05-15 15:22|0|0|"This California State Assembly bill would BAN the Bible! https://youtu.be/tdhqCTrd1-4  via @ YouTube"||@||"996380395481587712"|https://twitter.com/butch77360/status/996380395481587712
ghowste|2018-05-15 01:52|0|0|"This California State Assembly bill would BAN the Bible! https://youtu.be/tdhqCTrd1-4  via @ YouTube"||@||"996176345393762304"|https://twitter.com/ghowste/status/996176345393762304
SandraG59759867|2018-05-12 09:29|0|0|"The California State Assembly Bill would ban the Bible https://www.facebook.com/permalink.php?story_fbid=1831649346900036&id=100001649656635 …"||||"995204202539438081"|https://twitter.com/SandraG59759867/status/995204202539438081
MsRandaRanda|2018-05-10 00:00|0|0|"WHAAAAAAAAAAAAAAAAT??????? THE NONCHRISTIANS CAN P***OFF......SORRY BUT THIS SICKENS ME TO THE CORE!!!!!!!!!!!! This California State Assembly Bill Would BAN the Bible! https://youtu.be/tcmdf2hNuN8  via @ YouTube"||@||"994336410206425088"|https://twitter.com/MsRandaRanda/status/994336410206425088
